plant_ID	treat	date_flow	CW	CH	CA	SL	pl_height	nb_tot_fl	nb_fr	fruit_set	FM	fitness	sample_day	sc_sample_N	sc_sample_D	nb_open_fl_N	nb_open_fl_D	beta_myrcene_D	amyl_acetate_D	heptanal_D	hexyl_acetate_D	6_methyl_5_hepten_2_one_D	1_hexanol_D	heptyl_acetate_D	2_ethylhexylacetate_D	cyclosativene_D	benzaldehyde_D	unknown_1_D	nonyl_acetate_D	alpha_santalene_D	trans_alpha_bergamotene_D	phenylacetaldehyde_D	decyl_acetate_D	alpha_terpineol_D	Z_5_dodecenal_D	benzyl_acetate_D	ZE_alpha_farnesene_D	trans_geraniol_D	decanol_D	3_4_dimethoxytoluene_D	decen_1_ol_D	2_phenylethylacetate_D	benzyl_alcohol_D	dodecyl_acetate_D	2_phenylethanol_D	Z_5_dodecenyl_acetate_D	phenylpropyl_acetate_D	methyleugenol_D	benzenepropanol_D	p_cresol_D	Z_methylisoeugenol_D	tetradecyl_acetate_D	hexadecanal_D	2_aminobenzaldehyde_D	eugenol_D	1_tetradecanol_D	E_methylisoeugenol_D	tetradecen_1_ol_D	elemicin_D	asarone_D	hexadecyl_acetate_D	E_isoeugenol_D	Z_11_hexadecenyl_acetate_D	1_hexadecanol_D	isoelemicin_D	methylvanillin_D	hexadecen_1_ol_D	indole_D	unknown_2_D	3_4_5_trimethoxybenzaldehyde_D	vanillin_D	sem_inflo_D	sem_per_fl_D	beta_myrcene_N	amyl_acetate_N	heptanal_N	hexyl_acetate_N	6_methyl_5_hepten_2_one_N	1_hexanol_N	heptyl_acetate_N	2_ethylhexylacetate_N	cyclosativene_N	benzaldehyde_N	unknown_1_N	nonyl_acetate_N	alpha_santalene_N	trans_alpha_bergamotene_N	phenylacetaldehyde_N	decyl_acetate_N	alpha_terpineol_N	Z_5_dodecenal_N	benzyl_acetate_N	ZE_alpha_farnesene_N	trans_geraniol_N	decanol_N	3_4_dimethoxytoluene_N	decen_1_ol_N	2_phenylethylacetate_N	benzyl_alcohol_N	dodecyl_acetate_N	2_phenylethanol_N	Z_5_dodecenyl_acetate_N	phenylpropyl_acetate_N	methyleugenol_N	benzenepropanol_N	p_cresol_N	Z_methylisoeugenol_N	tetradecyl_acetate_N	hexadecanal_N	2_aminobenzaldehyde_N	eugenol_N	1_tetradecanol_N	E_methylisoeugenol_N	tetradecen_1_ol_N	elemicin_N	asarone_N	hexadecyl_acetate_N	E_isoeugenol_N	Z_11_hexadecenyl_acetate_N	1_hexadecanol_N	isoelemicin_N	methylvanillin_N	hexadecen_1_ol_N	indole_N	unknown_2_N	3_4_5_trimethoxybenzaldehyde_N	vanillin_N	sem_inflo_N	sem_per_fl_N
3	C	167	11.29	7.08	79.9332	13.13	165	6	3	0.5	4.076666667	12.23	D7	S714	S664	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007607629	0	0	0	0	0	0	0	0	0	0	0	0	0.029747923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037355552	0.012451851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466444	0	0	0	0	0	0	0	0	0	0	0	0	0.016742131	0	0	0	0	0	0	0	0	0	0	0.007398315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028804886	0.028804886
5	C	164	12.29	7.79	95.7391	9.57	202	14	7	0.5	5.336666667	37.35666667	D4	S360	S308	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120218312	0	0	0	0	0	0	0	0	0	0.003247377	0.002595897	0	0.134988166	0.007428189	0	0.003644251	0	0	0	0	0	0.003316168	0	0.032387544	0	0	0.003774795	0	0	0	0	0	0	0.009637624	0	0.010164498	0.004740942	0	0	0.336143763	0.025857213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095764503	0	0	0	0	0	0	0	0	0	0	0	0	0.099673422	0	0	0	0	0	0	0	0	0.004205537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004920572	0	0	0.204564034	0.015735695
7	C	165	12.58	7.9	99.382	12.4	263	25	22	0.88	7.226666667	158.9866667	D4	S361	S309	19	19	0	0	0	0	0	0	0	0	0	0.030153011	0	0	0	0	0.391029967	0	0	0	0	0.002194524	0	0.00579018	0	0	0.007413724	0.01056584	0	0.440908047	0.022381516	0	0.054552741	0	0.002301006	0.018780964	0.009183719	0.006760047	0.016246346	0.0207886	0.164571289	0.075643236	0	0.040422297	0.025543997	0.006547823	0	0	0.025247664	0.029458671	0.046523904	0.012162171	0.13956306	0.022538036	0.053191421	0.00675129	1.687215091	0.088800794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042142876	0.013633925	0	0	0	0	0	0	0	0	0	0	0	0.061062566	0	0	0	0	0	0	0	0	0.004258139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121097506	0.006373553
9	C	164	10.25	5.34	54.735	12.23	178	25	11	0.44	5.473333333	60.20666667	D4	S362	S310	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066701021	0	0	0	0	0	0	0.006043248	0.000754895	0	0.002877753	0	0	0.13121553	0.005958846	0	0.016115327	0	0	0	0	0	0.003762922	0.007398856	0.028846772	0	0	0.01966628	0	0	0	0	0.01666066	0	0	0	0.011128641	0.006997552	0.019576722	0	0.343705025	0.019094724	0	0	0	0.007938035	0	0	0	0	0	0	0	0	0	0	0.422311905	0	0	0	0	0	0	0	0	0	0.003464522	0.002965473	0	0.186958618	0	0	0.032603282	0	0.003768691	0	0	0	0.07068424	0.126009544	0.008402302	0	0	0.011343061	0	0	0	0	0	0	0	0	0.053285605	0.021327244	0.011111706	0	0.962174228	0.053454124
10	HP	163	11.17	7.61	85.0037	14.78	180	14	13	0.928571429	9.196666667	119.5566667	D4	S363	S311	11	11	0	0	0	0.030382314	0	0	0	0	0	0	0	0	0	0	0.001513028	0	0	0	0	0	0	0	0	0	0.018482963	0	0	0.008808665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05918697	0.005380634	0	0	0	0.022522301	0	0	0.003198394	0	0	0	0	0	0	0	0.048352198	0	0	0	0	0	0	0	0	0	0.075747618	0	0	0.054141149	0	0	0	0	0	0	0	0	0.007011643	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021259737	0.015633274	0.007393445	0	0.255259759	0.023205433
11	C	162	14.58	8.75	127.575	15.05	224	23	19	0.826086957	9.703333333	184.3633333	D1	S52	S1	22	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158263175	0	0	0	0	0	0	0.005700148	0.000880896	0	0.005181983	0.007238587	0	0.374123604	0	0	0	0	0	0	0	0	0.002485783	0	0.037817335	0	0	0.003566256	0.0089489	0	0	0	0.024065317	0	0.009001094	0.005320507	0.004847544	0.003851573	0.017126061	0	0.668418763	0.039318751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363204409	0	0	0	0	0	0	0	0	0	0.002542774	0.004256085	0	0.129820465	0	0	0	0	0	0	0	0	0.004401388	0	0	0	0	0	0	0	0	0	0	0	0.004497156	0	0.007604353	0.012704646	0	0	0.529031276	0.024046876
12	HP	162	11.16	7.68	85.7088	15.39	282	31	31	1	8.303333333	257.4033333	D1	S53	S2	23	23	0	0	0	0	0	0	0	0.00158114	0	0	0	0	0	0.006773536	0.029753948	0	0	0	0	0	0	0.005928238	0	0	0.00188462	0.00487063	0	0.162426221	0.007351647	0	0	0	0	0	0	0.003626444	0.003837107	0	0.051899404	0	0	0.004746849	0.002172708	0	0	0	0.023426406	0.004602672	0	0.011580163	0.002486139	0.003068161	0.005617061	0	0.337633094	0.0146797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.129003391	0	0	0	0	0	0	0	0	0	0.004651222	0.00674256	0	0.335385614	0	0	0.012424134	0	0	0	0	0	0.07692756	0	0	0.005539455	0	0.010575955	0	0	0	0	0	0.018397056	0.005697867	0	0.196662609	0.008448562	0.025290865	0.009744319	1.845491169	0.080238746
14	HP	160	12.64	10.07	127.2848	16.29	245	21	21	1	8.6	180.6	D1	S58	S7	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024430132	0	0.001921347	0	0	0	0	0	0	0	0	0.010111216	0	0.098596275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13505897	0.008441186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254345563	0	0	0	0	0	0	0	0	0	0.003353243	0.004562587	0	0.139376686	0	0	0.011010958	0	0.006986119	0	0	0	0.010509164	0	0	0	0	0.003266747	0	0	0	0	0	0	0	0	0.018699839	0.007077526	0	0	0.459188432	0.028699277
15	C	163	12.46	8.57	106.7822	16.04	210	22	19	0.863636364	5.836666667	110.8966667	D1	S55	S4	15	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037441987	0	0	0	0	0	0	0.006309915	0.001612027	0	0.001624144	0.005455522	0	0.102545122	0.006732833	0	0	0	0.002351302	0	0	0	0.002746573	0	0.01826856	0	0	0.002180657	0	0	0	0	0.013357497	0	0	0.005461136	0	0	0	0	0.206087275	0.01472052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228678638	0	0	0	0	0	0	0	0	0	0.002372254	0	0	0.114081573	0	0	0.014458827	0	0	0	0	0	0.031523105	0	0	0	0	0.0091911	0	0	0	0	0	0	0.008566701	0	0.02573792	0.020597186	0.011468469	0	0.466675773	0.031111718
16	HP	163	10.88	8.07	87.8016	13.2	240	21	21	1	9.783333333	205.45	D4	S364	S312	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	C	161	12.83	10.43	133.8169	13.63	307	31	27	0.870967742	7.363333333	198.81	D1	S59	S8	24	23	0	0	0	0.015490623	0	0	0.006290642	0	0	0	0	0	0	0.008133944	0.03355848	0	0	0	0	0	0	0	0	0	0.113270492	0.003655183	0	0.047855872	0	0	0	0	0	0	0	0	0	0	0.014053085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242308321	0.010535144	0	0	0	0.04282143	0	0	0.01046461	0	0	0	0	0	0	0	0.976634748	0	0	0	0	0	0	0	0	0	0.433774516	0.004900132	0	0.258149965	0	0	0.006008924	0	0	0	0	0	0.043057778	0.050553775	0.013015418	0.004033641	0	0.011679193	0	0	0	0	0	0	0.018055263	0	0.124255685	0.04028612	0.028454264	0.01152492	2.077670382	0.086569599
18	HP	166	12.32	7.57	93.2624	14.18	165	12	12	1	6.27	75.24	D4	S368	S316	10	10	0	0	0	0.021573882	0	0	0.002925354	0	0	0	0	0	0	0	0.003459438	0	0	0	0	0	0	0	0	0	0.063997551	0	0	0.049446586	0	0	0	0	0	0	0.018240672	0	0	0	0.025451055	0	0	0	0	0	0	0	0.008859945	0	0	0	0	0	0	0	0.193954483	0.019395448	0	0	0	0.02442596	0	0	0	0	0	0	0	0	0	0	0.102825229	0	0	0	0	0	0	0	0	0	0.059091936	0	0	0.084911431	0	0	0.01584442	0	0	0	0	0	0.017377995	0.020042035	0	0	0	0	0	0	0	0	0	0	0.004740908	0	0.018553115	0.017263473	0	0	0.365076502	0.03650765
19	C	165	13.22	7.77	102.7194	14.84	195	9	7	0.777777778	10.16666667	71.16666667	D4	S367	S315	7	7	0	0	0	0.032629403	0	0	0.008502274	0	0	0	0	0	0	0	0.007800467	0	0	0	0	0	0	0	0.000976968	0	0.065342949	0	0	0.040324067	0	0	0	0	0.002179272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1577554	0.022536486	0	0	0	0.015779116	0	0	0	0	0	0	0	0	0	0	0.018562498	0	0	0	0	0	0	0	0	0	0.022500653	0	0	0.052291667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109133934	0.015590562
20	C	163	11.73	8.01	93.9573	12.17	175	13	13	1	10.03333333	130.4333333	D4	S366	S314	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022806139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022806139	0.00325802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256949522	0	0	0	0	0	0	0	0	0	0	0	0	0.140725051	0	0	0.027729966	0	0	0	0	0	0.056340816	0.050117051	0	0	0	0.017601011	0	0	0	0	0	0	0	0	0.024977955	0.011512266	0	0	0.585953638	0.083707663
21	HP	163	14.19	7.38	104.7222	16.04	223	25	20	0.8	6.85	137	D1	S57	S6	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086405891	0	0	0	0	0	0	0.005535362	0	0	0.003673058	0	0	0.193148521	0.006445216	0	0	0	0	0	0	0	0	0	0.025253512	0	0	0.001849051	0	0	0	0	0.012476279	0	0	0.008580433	0.006761272	0	0	0	0.350128595	0.025009185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449886114	0	0	0	0	0	0	0	0	0	0.003429657	0.004494431	0	0.137150652	0	0	0	0	0	0	0	0	0.008181521	0	0	0	0	0.005323942	0.004457365	0	0	0	0	0	0	0	0.016391593	0.010622635	0.008335595	0	0.648273505	0.04630525
22	HP	165	12.06	9.24	111.4344	16.71	262	27	27	1	7.523333333	203.13	D4	S365	S313	20	19	0	0	0.024065163	0	0	0	0	0	0	0	0	0	0	0	0.014625661	0	0	0	0	0	0	0	0	0	0.003052875	0.004098999	0	0.16611497	0.006958111	0	0	0	0	0	0	0	0.003013761	0	0.071557304	0	0.005820951	0.004025723	0	0	0	0	0.016691101	0	0.017536508	0.005017582	0.009659373	0.004558805	0.006166301	0	0.362963188	0.019103326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620429416	0.014947568	0	0	0	0	0	0	0	0	0.008578103	0.007758471	0	0.281089988	0	0	0	0	0	0	0	0	0.141423246	0	0.012073023	0	0	0	0	0	0	0	0	0	0.012423025	0	0.093351519	0.048727051	0.010119519	0	1.250920929	0.062546046
24	HP	160	12.04	9.32	112.2128	16.42	324	39	28	0.717948718	6.86	192.08	D1	S54	S3	31	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045620996	0	0	0	0	0	0	0.006313594	0	0	0.002695923	0.005016718	0	0.069832647	0	0	0	0	0.002880398	0	0	0	0	0	0	0	0	0.003115281	0	0	0	0	0	0	0	0	0	0	0	0	0.135475557	0.004515852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359546962	0	0	0	0	0.004675776	0	0	0	0	0.006290888	0.004252646	0	0.250755635	0	0	0.014575085	0	0.00383316	0	0	0	0.01161413	0.021084839	0	0.009018133	0	0.012232297	0	0	0.018640466	0	0	0.03533649	0.007434014	0	0.071592824	0.007156428	0.037555675	0.008961639	0.884557087	0.0285341
25	C	162	10.62	8.54	90.6948	14.05	255	25	17	0.68	4.396666667	74.74333333	D2	S154	S103	24	21	0	0	0.03243947	0.002941714	0	0	0	0	0	0	0	0	0	0	0.075156656	0	0	0	0	0	0	0.007739895	0.002816501	0	0.002917839	0	0	0.177536775	0.01972778	0	0	0	0	0	0	0.008464972	0	0	0.088680712	0	0.003762804	0	0	0	0	0	0.029838079	0	0.001871601	0.017284723	0.011139308	0	0	0	0.482318829	0.022967563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378267276	0	0	0	0	0	0	0	0	0	0.003390221	0	0	0.173509973	0	0	0	0	0	0	0	0	0.02748358	0	0	0	0	0	0	0	0	0	0	0	0.00830209	0	0.046673126	0.015482775	0.008508994	0.016850111	0.678468146	0.028269506
26	HP	169	12.81	9.32	119.3892	16.16	204	23	22	0.956521739	7.82	172.04	D8	S808	S761	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065722316	0	0	0	0	0	0	0	0.001319848	0	0.008015518	0	0	0.41045352	0	0	0.003806051	0	0	0.01642902	0	0	0.003784878	0	0	0	0	0.017423165	0	0	0	0	0.008693486	0	0.019020589	0	0	0.013251459	0.022264188	0	0.590184038	0.034716708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05898491	0	0	0	0	0	0	0	0	0	0	0	0	0.037023816	0	0	0	0	0	0	0	0	0.005992824	0	0	0	0	0	0	0	0	0	0	0	0.003306178	0	0.015646814	0.009063596	0	0	0.130018138	0.007648126
27	C	163	12.4	7.94	98.456	13.07	348	43	41	0.953488372	15.29666667	627.1633333	D4	S370	S318	43	41	0	0	0.038966452	0.038340672	0.015207556	0	0.036005933	0	0	0.024624728	0.008339738	0	0	0.008560784	0.260748241	0	0	0	0	0.006927429	0	0	0	0	0.511035913	0.002627873	0	0.381669167	0.026409476	0	0.035972345	0	0	0.046722218	0.050716354	0.00762168	0.0119233	0.026397211	0.158945144	0.116845181	0.001348117	0.035467457	0.031351768	0.009310463	0.037339784	0.016882788	0.041462764	0.046662642	0.05853528	0.018196588	0.049443765	0.006558327	0.037888846	0.022872173	2.227928157	0.054339711	0	0	0	0.052412957	0.019355441	0	0.043309717	0	0	0	0	0	0	0	0.860274401	0	0	0	0	0.005387204	0	0	0	0	0.312603403	0.009305475	0	0.486461653	0	0	0.02148242	0	0	0	0.006377642	0	0.020775966	0.02931902	0.016375249	0.01645772	0	0	0	0	0.05196082	0	0	0.010817693	0	0	0.094740465	0	0	0.006801791	2.064219037	0.048005094
28	HP	161	12.94	8.68	112.3192	14.13	279	33	31	0.939393939	11.02	341.62	D1	S56	S5	21	21	0	0	0	0.004243271	0	0	0	0	0	0	0.009079621	0	0	0.007345751	0.02846903	0	0.001895361	0	0	0	0	0.006402657	0.003413749	0	0.006662853	0	0	0.164949227	0	0	0	0	0.011852444	0	0	0	0	0	0.006159253	0	0	0	0.00270916	0	0	0	0.010710578	0	0	0	0	0	0	0	0.263892955	0.012566331	0	0	0	0	0	0	0	0.003354373	0	0	0	0	0	0	0.022230724	0	0	0	0	0	0	0	0	0	0	0	0	0.028906939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002107909	0	0	0	0.056599945	0.002695235
29	C	168	10.82	6.86	74.2252	17.43	255	23	17	0.739130435	14.74666667	250.6933333	D4	S371	S319	21	19	0	0	0.022815287	0.009202828	0	0	0	0	0	0	0.008960561	0	0	0	0.345031298	0	0	0	0	0.002894098	0	0.012112603	0	0.013267073	0.010737959	0.007976024	0	0.435632325	0.011498466	0	0	0	0	0.019056038	0	0	0.003447311	0	0.077696119	0.039133691	0.010528381	0.022869425	0.014652291	0	0	0	0.034234311	0.014525876	0.020259421	0.007833009	0.024781773	0	0.018461945	0	1.187608113	0.06250569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.648387925	0	0	0	0	0	0	0	0	0	0	0.00543783	0	0.237272088	0	0	0	0	0	0	0	0	0.031738336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03218481	0.036004511	0.007472739	0	0.998498239	0.047547535
30	HP	167	13.34	8.38	111.7892	17.17	277	40	34	0.85	8.51	289.34	D4	S372	S320	32	34	0	0	0	0.014723762	0	0	0	0	0	0	0.007745611	0	0	0	0.189579385	0	0	0	0	0	0	0.009331061	0	0	0.016528203	0.001990536	0	0.230515132	0.020608643	0	0	0	0	0	0	0.005916253	0	0	0.056022541	0	0.001403918	0.004124459	0	0	0	0	0.010470074	0	0	0	0.024311476	0.008152465	0.01771536	0	0.619138879	0.018209967	0	0	0	0.008879954	0	0	0	0	0	0	0	0	0	0	0.857399183	0	0	0	0	0	0	0	0	0	0.009809136	0.004183875	0	0.381104804	0	0	0	0	0	0	0	0	0.032413627	0	0.012612191	0	0	0	0	0	0	0	0	0.005684798	0	0	0.10325072	0.022836594	0.019089099	0.005925613	1.463189594	0.045724675
32	HP	162	14	9.1	127.4	13.34	215	14	12	0.857142857	7.83	93.96	D2	S156	S105	11	11	0	0	0	0.007510473	0	0	0	0	0	0	0	0	0	0	0.039819411	0	0	0	0	0	0	0.007638989	0	0	0.009039639	0.005847453	0	0.26296461	0	0	0	0	0	0	0	0	0	0	0.041578085	0	0	0.003736641	0	0	0	0	0.008186799	0	0	0	0	0	0	0	0.3863221	0.035120191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052717998	0	0	0	0	0	0	0	0	0	0	0	0	0.030327231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083045229	0.007549566
33	C	162	12.03	7.49	90.1047	14.35	315	48	43	0.895833333	8.613333333	370.3733333	D2	S157	S106	31	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025368266	0	0	0	0	0	0	0.006033431	0	0	0.004110897	0	0	0.209974796	0.008322079	0	0	0	0	0	0	0.010052321	0	0	0.080780877	0	0	0.004438331	0.001861608	0.002749453	0	0	0.077666611	0	0	0.017010832	0.008427982	0	0.012577063	0	0.469374547	0.016185329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273774365	0	0	0	0	0	0	0	0	0	0.004519005	0	0	0.111329741	0	0	0	0	0	0	0	0	0.008416938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014545677	0.012945996	0	0	0.425531722	0.01372683
34	HP	167	10.74	7.33	78.7242	11.97	265	17	11	0.647058824	5.233333333	57.56666667	D4	S401	S349	13	12	0	0	0	0.031588536	0	0	0.005217866	0	0	0	0	0	0	0	0.135622792	0	0	0	0	0	0	0.006251774	0	0	0.188565493	0.003168607	0	0.067004225	0.00578443	0	0	0	0.004905496	0	0.014361708	0.003288216	0.004198581	0	0.016457388	0	0.006181801	0.005692639	0	0	0	0.002479302	0.012805728	0	0.012979074	0	0.023508687	0.007328696	0.010326567	0	0.567717606	0.047309801	0	0	0	0.018258953	0	0	0	0	0	0	0	0	0	0	0.048190965	0	0	0	0	0	0	0	0	0	0.045347159	0	0	0.069233066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181030143	0.013925396
35	C	163	12.85	8.13	104.4705	14.43	282	20	14	0.7	15.6	218.4	D4	S369	S317	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044805345	0	0	0	0	0.005321562	0	0	0	0	0	0.004389103	0	0.143663547	0	0	0	0	0	0	0	0	0.004427755	0	0.011618307	0	0	0.013942898	0	0	0	0	0	0	0.012129521	0	0.008525066	0.00684551	0.00864115	0	0.264309764	0.01651936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306597136	0	0	0	0	0	0	0	0	0	0	0	0	0.251645857	0	0	0.012662383	0	0	0	0	0	0.024125583	0	0	0	0	0.004226589	0	0	0	0	0	0	0.007965608	0	0.018365558	0.020259282	0.008970662	0	0.654818658	0.043654577
36	HP	164	11.69	7.87	92.0003	13.94	210	31	31	1	6.5	201.5	D4	S373	S321	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023407247	0	0	0	0	0	0	0.006746984	0	0	0.002310189	0	0	0.207034461	0.008505788	0	0	0	0	0	0	0.005898522	0	0	0.02275209	0	0	0.003187914	0	0	0	0	0.013267849	0	0	0	0.013938069	0	0.013623005	0	0.320672118	0.012333543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350486635	0	0	0	0	0	0	0	0	0	0	0	0	0.171563591	0	0	0	0	0	0	0	0	0.027374494	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041597442	0.02148274	0	0	0.612504902	0.024500196
37	C	167	11.42	7.42	84.7364	13.16	313	31	27	0.870967742	7.82	211.14	D7	S713	S663	14	18	0	0	0.023664083	0.006521073	0	0	0	0	0	0	0.012147935	0	0	0	0.07772362	0	0	0	0	0	0	0.008790878	0.004018643	0	0.005371024	0.004168026	0	0.245042226	0.018930579	0	0	0	0	0	0	0.003354296	0.004672986	0	0.087001768	0	0	0.01956698	0	0	0	0	0.02236354	0	0	0.022268396	0.00676963	0.009523622	0.005421775	0	0.58732108	0.032628949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081932441	0	0	0	0	0	0	0	0	0	0	0	0	0.057573455	0	0	0	0	0	0	0	0	0.004293954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013515927	0	0	0.157315777	0.011236841
38	HP	164	12.81	8.16	104.5296	17.8	350	42	40	0.952380952	15.45666667	618.2666667	D4	S374	S322	34	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010998932	0	0	0	0	0	0	0	0	0	0	0	0	0.111954365	0.005663674	0	0	0	0	0	0	0	0	0	0.02351384	0	0	0	0	0	0	0	0.013109851	0	0	0	0.010635264	0	0	0	0.175875926	0.005862531	0	0	0	0.011241475	0	0	0	0	0	0	0	0	0	0	0.47801258	0	0	0	0	0	0	0	0	0	0.004768887	0	0	0.16672616	0	0	0	0	0	0	0	0	0.014606241	0	0	0	0	0	0	0	0	0	0	0	0.00517895	0	0.029613764	0.014469339	0	0	0.724617396	0.021312276
39	C	160	11.79	6.9	81.351	14.48	272	27	17	0.62962963	13.02333333	221.3966667	D1	S71	S20	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021766983	0	0	0	0	0	0	0.005416852	0	0	0.002229326	0	0	0.047486277	0	0	0	0	0.003139256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002393089	0	0	0	0.082431783	0.003583991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024372972	0	0	0	0	0	0	0	0	0	0	0	0	0.054485789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006322543	0	0	0	0.085181304	0.003703535
40	HP	162	10.75	6.9	74.175	13.79	263	47	44	0.936170213	9.343333333	411.1066667	D4	S402	S350	33	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004100853	0	0	0	0	0	0	0	0	0	0	0	0	0.047578139	0	0	0	0	0	0	0	0.002428915	0	0	0.04491194	0	0	0	0	0	0	0	0.032944676	0	0	0	0	0	0	0	0.131964523	0.004123891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728634128	0	0	0	0	0	0	0	0	0	0	0.007812954	0	0.272249425	0	0	0	0	0	0	0	0	0.140503932	0	0.009309888	0	0	0	0	0.00439351	0	0.0468937	0	0	0	0	0.05446551	0.046760162	0.015928208	0	1.326951417	0.040210649
41	C	164	11.54	7.25	83.665	12.15	222	23	19	0.826086957	9.303333333	176.7633333	D4	S394	S342	18	17	0	0	0.029474262	0	0	0	0	0	0	0	0.00745123	0	0	0	0.053836866	0	0	0.008146331	0	0	0	0.023006311	0	0	0.006934171	0	0	0.227862746	0.012442117	0	0	0	0	0	0	0	0.002303498	0	0.061609457	0	0.003981938	0	0	0	0	0	0.014123498	0	0	0	0.015759469	0.006407777	0	0	0.473339671	0.02784351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644016558	0	0	0	0	0	0	0.008932856	0	0.002254502	0.005565418	0.008679185	0	0.472354948	0	0	0	0	0	0	0	0	0.093379034	0	0.013698877	0	0.000347143	0	0	0	0	0	0	0	0	0	0.123839893	0.046470338	0.011001462	0	1.430540214	0.079474456
