PlantID	Year	Region	Population	NrFruits	RelfRS	PlantHeight_cm	InflorescenceLength_cm	NrFlowers	Z3Hexen1Ol_ngPerL	Styrene_ngPerL	Heptanal_ngPerL	alphaPinene_ngPerL	Benzaldehyde_ngPerL	Sabinene_ngPerL	betaPinene_ngPerL	6Methyl5Hepten2One_ngPerL	Z3HexenylAcetate_ngPerL	HexylAcetate_ngPerL	Limonene_ngPerL	BenzylAlcohol_ngPerL	Phenylacetaldehyde_ngPerL	PhenylethylAlcohol_ngPerL	BenzylAcetate_ngPerL	1Phenyl12Propanedione_ngPerL	Phenylethylacetate_ngPerL	1Phenyl23Butanedione_ngPerL	Eugenol_ngPerL	MethylEugenol_ngPerL	GeranylAcetone_ngPerL	Benzylbenzoate_ngPerL	ColourCode	Z_PlantHeight	Z_InflorescenceLength	Z_NrFlowers	Z_Z3Hexen1Ol	Z_Styrene	Z_Heptanal	Z_alphaPinene	Z_Benzaldehyde	Z_Sabinene	Z_betaPinene	Z_6Methyl5Hepten2One	Z_Z3HexenylAcetate	Z_HexylAcetate	Z_Limonene	Z_BenzylAlcohol	Z_Phenylacetaldehyde	Z_PhenylethylAlcohol	Z_BenzylAcetate	Z_1Phenyl12Propanedione	Z_Phenylethylacetate	Z_1Phenyl23Butanedione	Z_Eugenol	Z_MethylEugenol	Z_GeranylAcetone	Z_Benzylbenzoate	Z_ColourCode	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC1A	PC2A	PC3A	PC4A	PC5A	PC6A	PC7A
10DGo051	2010	lowland	Doettingen	0	0.00000000	44	9	93	8.52222200	12.56093700	26.03111100	56.48670600	1019.20451500	80.76888900	13.05777800	798.95281700	115.72670700	6.73919300	110.80927400	67.06325900	1936.27563000	197.12844000	468.07205000	2.69550300	690.72058500	28.13333300	26.29820400	0.05777800	5.92022200	0.00000000	NA	-0.13651700	-0.02820300	0.60019000	-0.64799500	-0.17537100	-0.28082800	-0.58663200	-0.31222200	-0.51859700	-0.67932100	0.06125200	-0.70012500	-0.21285000	-0.59436300	-0.39782000	-0.03149700	-0.35950900	-0.13679700	-0.47292400	-0.52585900	-0.58201300	-0.71749600	-0.50716500	-0.03555600	-0.41790000	NA	-0.31037200	-0.67901200	0.17984600	-0.32096600	0.28367500	-0.61843900	-0.54830600	NA	NA	NA	NA	NA	NA	NA
10DGo052	2010	lowland	Doettingen	20	1.28634400	41	11	75	39.06222200	27.86975000	32.42444400	100.23217300	1235.57372900	116.81555600	23.13555600	1155.65411500	374.03008000	6.26990400	367.57094600	102.85363800	2110.62083400	238.90774800	561.37990300	4.30630400	1174.83601200	48.50444400	124.08688800	0.18444400	9.67585000	0.13553200	NA	-0.51981400	0.79532200	-0.13824600	0.33949100	0.20990000	0.11844700	0.04812500	0.07117600	-0.43244700	-0.49518800	1.03252600	-0.25672500	-0.23794400	0.04500400	-0.14836900	0.18633500	-0.24890500	0.15010800	0.16247200	0.38674700	-0.22137500	0.24704100	-0.48548900	1.19975300	-0.40010000	NA	0.14151300	-0.48864900	-0.01508400	-0.30362300	1.32920700	-0.09343200	-0.50153800	NA	NA	NA	NA	NA	NA	NA
10DGo053	2010	lowland	Doettingen	5	0.32158600	40	8	75	4.87555600	16.47946000	31.56000000	26.56109200	866.06554600	64.22444400	14.41555600	909.76715100	58.16964200	3.29469900	145.09253500	52.22942300	1780.10741900	274.56877600	401.82342500	2.06232700	847.43765200	22.83777800	71.87391500	0.09777800	7.43476900	0.00000000	NA	-0.64758000	-0.43996500	-0.13824600	-0.76590700	-0.07675500	0.06446100	-1.02086000	-0.58357900	-0.55813700	-0.65451300	0.36299200	-0.79892600	-0.39703400	-0.50899300	-0.50120800	-0.22661800	-0.15449800	-0.34050000	-0.72268600	-0.23043200	-0.67576200	-0.26796100	-0.50032000	0.46261200	-0.41790000	NA	-0.43688500	-0.81425500	-0.45328000	-0.12652500	0.81055700	-0.82156700	-0.46483800	NA	NA	NA	NA	NA	NA	NA
10DGo055	2010	lowland	Doettingen	2	0.12863400	50	9	81	7.18924700	15.44787800	39.10322600	79.04882900	258.45368500	118.05376300	23.90322600	1767.82536700	73.59799200	5.37370500	277.24467300	46.90002800	612.84502000	206.37411200	222.35616600	1.05497900	814.78841800	1.61505400	40.36689100	0.08172000	14.55268700	0.00000000	NA	0.63007800	-0.02820300	0.10789900	-0.69109600	-0.10271600	0.53554900	-0.25925000	-1.66024600	-0.42948800	-0.48116200	2.69942700	-0.77244200	-0.28586500	-0.17991900	-0.53835300	-1.68502900	-0.33503200	-0.89233100	-1.12004500	-0.29197900	-1.05147600	-0.57873000	-0.50306700	2.80385300	-0.41790000	NA	-1.36903300	-0.77970600	0.28889900	-0.38282300	3.23752900	-0.84550500	-0.62474100	NA	NA	NA	NA	NA	NA	NA
10DGo056	2010	lowland	Doettingen	8	0.51453700	34	6	65	63.03333300	17.74324100	28.85333300	77.75625100	1133.93818100	240.31111100	32.87333300	1220.19479600	1026.24349800	2.74694400	192.79540300	527.65330600	1275.20673000	571.00601500	15.45734900	4.59493700	36.31227000	32.98888900	61.34731100	0.09777800	8.91952300	0.18787700	NA	-1.41417500	-1.26349100	-0.54848900	1.11457700	-0.04495000	-0.10457500	-0.27800600	-0.10891800	-0.13729900	-0.31726700	1.20826600	0.86285300	-0.42632300	-0.39020800	2.81238100	-0.85745600	0.63027000	-1.52850900	0.27632600	-1.75948400	-0.49605300	-0.37179000	-0.50032000	0.95098000	-0.39322600	NA	-1.30543700	-0.57046400	-1.42158900	2.40834000	1.05107400	0.67301100	-0.68586200	NA	NA	NA	NA	NA	NA	NA
10DGo057	2010	lowland	Doettingen	7	0.45022000	33	7	77	22.69333300	15.20251900	24.70000000	62.39410900	1091.27467800	127.89777800	19.47111100	1207.86452800	307.75985600	3.08947200	161.95497100	160.27117300	1259.38106200	292.01854000	411.52027100	3.41570800	796.66102500	20.90888900	64.28558000	0.08444400	7.09892700	0.00000000	NA	-1.54194100	-0.85172800	-0.05619800	-0.18978400	-0.10889100	-0.36395800	-0.50091400	-0.18451600	-0.40596100	-0.56214200	1.17469100	-0.37048400	-0.40800800	-0.46700400	0.25181700	-0.87722900	-0.10830300	-0.31068400	-0.18883200	-0.32615100	-0.70991000	-0.34280800	-0.50260100	0.35214600	-0.41790000	NA	-0.47996900	-0.72154700	-0.97937000	0.23764500	1.02234000	-0.38370100	-0.56768600	NA	NA	NA	NA	NA	NA	NA
10DGo058	2010	lowland	Doettingen	6	0.38590300	39	8	90	36.73555600	16.82554400	30.93333300	49.52313100	1488.42670000	78.41777800	20.21555600	2037.48877800	702.67606500	2.00882100	166.94987700	177.96846700	2024.69830800	376.80803800	574.98799600	4.67316900	1398.26086400	62.62888900	167.22804900	0.32666700	17.27815100	0.00000000	NA	-0.77534600	-0.43996500	0.47711800	0.26426000	-0.06804500	0.02532500	-0.68767500	0.51922300	-0.52421600	-0.54854000	3.43370200	0.30742300	-0.46579200	-0.45456600	0.37516300	0.07898100	0.11616300	0.19195100	0.30718600	0.80792500	0.02867600	0.67256300	-0.46115100	3.70031800	-0.41790000	NA	0.22816900	-1.39119500	-0.62010200	0.02628700	3.71110700	-0.11107100	-0.72201400	NA	NA	NA	NA	NA	NA	NA
10DGo059	2010	lowland	Doettingen	21	1.35066100	44	8	122	4.95111100	14.98929900	24.99555600	98.22811100	995.09189700	74.79111100	29.72888900	1336.27455500	60.44825400	6.78059000	150.60183100	59.44986700	1424.35481100	230.90706700	559.19225200	2.82806000	1161.35432500	59.45777800	101.40107400	0.24444400	10.59992100	0.00000000	NA	-0.13651700	-0.43996500	1.78989400	-0.76346400	-0.11425700	-0.34550000	0.01904500	-0.35494900	-0.53288300	-0.37472000	1.52434300	-0.79501500	-0.21063700	-0.49527500	-0.45088300	-0.67110600	-0.27008600	0.14338100	-0.42063500	0.36133300	-0.02746300	0.02328000	-0.47522100	1.50370000	-0.41790000	NA	-0.07992900	-0.69806100	0.34992600	-0.59806100	1.72158700	-0.82456800	-0.59054600	NA	NA	NA	NA	NA	NA	NA
10DGo060	2010	lowland	Doettingen	3	0.19295200	31	8	58	72.89777800	20.65346700	36.22222200	156.63819400	1460.22034900	106.74888900	43.61777800	936.35167300	1839.49544700	9.31683500	303.45656900	730.60167100	1666.44265500	1042.03262200	18.79639000	3.45405200	48.19498700	64.36000000	134.90635100	0.29555600	5.42412300	0.00000000	NA	-1.79747200	-0.43996500	-0.83565800	1.43353600	0.02829100	0.35562500	0.86658900	0.46924200	-0.45650600	-0.12095300	0.43538000	2.25886800	-0.07501900	-0.11464800	4.22688100	-0.36863400	1.87723400	-1.51824200	-0.17370700	-1.73708300	0.05932300	0.35375900	-0.46647500	-0.19873400	-0.41790000	NA	-1.19414000	-0.09495700	-1.26408000	3.86805500	-0.22439100	1.57891500	-0.67621000	NA	NA	NA	NA	NA	NA	NA
10DGo061	2010	lowland	Doettingen	4	0.25726900	30	8	56	6.69215700	1.25281300	6.98431400	55.34483500	752.85531200	169.48235300	17.41960800	783.58206800	1092.13632700	4.63315800	134.36055000	122.97317500	1651.26072000	437.85336300	394.13327000	3.06631700	1214.21693200	50.45882400	165.22496900	2.30000000	7.02788000	51.10437500	NA	-1.92523800	-0.43996500	-0.91770700	-0.70716900	-0.45995800	-1.47033500	-0.60320100	-0.78418400	-0.30657600	-0.59962500	0.01939900	0.97596400	-0.32546400	-0.53571700	-0.00814100	-0.38760300	0.27777000	-0.36414600	-0.32665300	0.46098400	-0.18677500	0.65280600	-0.12346200	0.32877700	6.29378200	NA	-0.17454400	-0.79772200	-1.46594600	-0.00800200	-0.14101800	-0.02658100	3.42706300	NA	NA	NA	NA	NA	NA	NA
10DGo062	2010	lowland	Doettingen	17	1.09339200	49	9	93	12.59111100	15.54200300	43.90222200	251.96033700	2068.51314700	133.07555600	43.28666700	1177.76340200	326.68807700	8.95103500	374.07483300	199.24960100	2136.78839300	716.34530200	542.88138800	6.22095700	805.21018500	86.46666700	151.46778400	0.70222200	4.47375900	0.00000000	NA	0.50231200	-0.02820300	0.60019000	-0.51643100	-0.10034800	0.83525500	2.24973600	1.54711600	-0.39358600	-0.12700300	1.09272800	-0.33799200	-0.09457900	0.06120000	0.52348700	0.21902900	1.01503100	0.09322800	0.91772600	-0.31003500	0.45068600	0.51711200	-0.39688300	-0.51133000	-0.41790000	NA	0.45641300	0.38615900	0.43221700	0.89310500	0.18723700	-0.50087500	-0.71487800	NA	NA	NA	NA	NA	NA	NA
10DGo063	2010	lowland	Doettingen	7	0.45022000	54	13	79	3.51333300	10.74764700	39.00888900	153.39117100	1530.88421300	108.21111100	23.56222200	473.97846400	52.62401200	2.37261500	200.37013300	150.72878200	3400.91721400	682.68765700	18.51327500	2.01122600	23.48556700	17.96000000	123.75582300	1.27111100	2.16831900	3.42894800	NA	1.14114100	1.61884700	0.02585100	-0.80995300	-0.22100500	0.52965800	0.81947400	0.59445600	-0.45301100	-0.48739200	-0.82363100	-0.80844600	-0.44633900	-0.37134600	0.18530900	1.79846800	0.92592800	-1.51911300	-0.74284400	-1.78366300	-0.76211500	0.24377600	-0.29953200	-1.26964000	0.03243300	NA	-0.62392500	0.09385900	1.15421500	1.39892800	-1.16139500	-0.82841900	-0.26053600	NA	NA	NA	NA	NA	NA	NA
10DGo064	2010	lowland	Doettingen	7	0.45022000	42	8	76	26.10666700	10.38346900	38.28222200	236.02566100	1627.22556700	130.07333300	29.15333300	1518.69815700	358.15515300	7.10047400	355.40352200	112.43123900	2144.44923000	208.52949900	1007.34444200	4.70993800	1372.40133500	42.36888900	44.52954300	0.20666700	12.99993100	0.00000000	NA	-0.39204800	-0.43996500	-0.09722200	-0.07941700	-0.23017100	0.48427600	2.01852000	0.76517000	-0.40076100	-0.38523600	2.02107000	-0.28397600	-0.19353200	0.01470600	-0.08161600	0.22860100	-0.32932600	1.52137200	0.32169000	0.75917700	-0.32999500	-0.53767100	-0.48168600	2.29311700	-0.41790000	NA	0.70332000	-0.22343900	-0.35947900	-0.92703700	2.34355000	-0.41005000	-0.85386800	NA	NA	NA	NA	NA	NA	NA
10DGo065	2010	lowland	Doettingen	15	0.96475800	42	10	112	14.76222200	10.70952600	27.88444400	112.57129300	1129.03582200	107.12888900	21.40888900	848.05139200	366.09540200	3.32166300	322.92668000	82.24533300	1422.68707500	235.88105500	525.04229100	2.81404200	997.11068400	30.60000000	92.83065800	17.75555600	5.88707000	18.97875500	NA	-0.39204800	0.38356000	1.37965100	-0.44623000	-0.22196500	-0.16508400	0.22716800	-0.11760500	-0.45559700	-0.52673600	0.19494400	-0.27034600	-0.39559200	-0.06616500	-0.29200400	-0.67318900	-0.25691800	0.03837600	-0.42616500	0.05171700	-0.53834400	-0.06125400	2.52138300	-0.04646000	2.07463300	NA	-0.32548900	-0.37482800	0.53955400	-0.31965500	-0.01660300	-0.25612400	2.45654500	NA	NA	NA	NA	NA	NA	NA
10DGo066	2010	lowland	Doettingen	6	0.38590300	34	6	76	56.84444400	10.29394400	47.14666700	58.14940900	1457.20161300	127.10888900	37.84888900	985.88761300	917.31006800	4.72525700	211.80080500	265.61032200	2546.70762200	784.14268300	696.99244700	3.72845300	1689.71845700	69.92444400	125.01647400	0.31111100	7.42242600	0.00000000	NA	-1.41417500	-1.26349100	-0.09722200	0.91446400	-0.23242400	1.03787700	-0.56250600	0.46389300	-0.40784600	-0.22635800	0.57026300	0.67586000	-0.32053900	-0.34288200	0.98600500	0.73119400	1.19451400	0.56709300	-0.06546700	1.35735200	0.15783200	0.25621000	-0.46381300	0.45855200	-0.41790000	NA	0.46048200	-0.65967800	-1.08325300	1.08474300	0.58049500	0.64399300	-0.61121600	NA	NA	NA	NA	NA	NA	NA
10DGo067	2010	lowland	Doettingen	4	0.25726900	31	7	44	37.37204300	9.32743400	24.64301100	133.80121600	883.15300300	103.45591400	21.33118300	613.99657300	432.48784300	4.90606500	184.87344900	89.55743300	1094.45279400	78.69568300	449.21980600	2.00063200	564.67423800	10.60215100	53.77740000	10.97204300	5.07036300	17.47180200	NA	-1.79747200	-0.85172800	-1.40999800	0.28484000	-0.25674700	-0.36751700	0.53521900	-0.55330100	-0.46437600	-0.52815600	-0.44237100	-0.15637800	-0.31087100	-0.40993400	-0.24104100	-1.08329500	-0.67304000	-0.19476500	-0.74702300	-0.76346900	-0.89237400	-0.44645500	1.36054900	-0.31509400	1.87672100	NA	-0.63246600	-0.32915000	-1.40961800	-0.34727300	-0.23530000	0.05146700	1.83495600	NA	NA	NA	NA	NA	NA	NA
10DGo068	2010	lowland	Doettingen	41	2.63700400	49	13	141	4.50322600	8.12708000	23.55053800	76.93981300	1266.49941600	93.13118300	27.30967700	701.12504500	83.87908000	14.89064700	225.19319700	161.88350300	1970.69989300	347.91449100	661.21462000	2.75644100	1498.03238500	33.15914000	70.34281900	0.42365600	5.81619600	0.00000000	NA	0.50231200	1.61884700	2.56935500	-0.77794600	-0.28695600	-0.43574400	-0.28985300	0.12597600	-0.48905100	-0.41892200	-0.20512600	-0.75479400	0.22302300	-0.30953300	0.26305400	0.01151400	0.03967200	0.45708300	-0.44888600	0.99600400	-0.49303900	-0.28306300	-0.44455300	-0.06977200	-0.41790000	NA	0.14134200	-0.46958200	1.79429700	-0.21435500	-0.07890800	-0.52802200	-0.51354500	NA	NA	NA	NA	NA	NA	NA
10DGo070	2010	lowland	Doettingen	4	0.25726900	42	8	62	26.41666700	8.36472800	27.18541700	65.86018500	791.55616800	101.17291700	21.85000000	804.88592200	594.62304100	4.78030000	146.84996400	36.13546400	946.80761600	78.19736300	246.73349200	2.50883600	540.42099700	35.55000000	51.67987300	31.28541700	4.61833800	24.00526700	NA	-0.39204800	-0.43996500	-0.67156100	-0.06939300	-0.28097500	-0.20874000	-0.45062100	-0.71560700	-0.46983200	-0.51867600	0.07740800	0.12194100	-0.31759600	-0.50461700	-0.61337900	-1.26776700	-0.67435900	-0.81737500	-0.54655600	-0.80918800	-0.45071200	-0.46714400	4.83669200	-0.46377400	2.73477900	NA	-0.86381600	-0.65886500	-0.47479300	-0.46277100	-0.24710800	0.16856800	4.16212100	NA	NA	NA	NA	NA	NA	NA
10DGo071	2010	lowland	Doettingen	2	0.12863400	51	11	118	9.33777800	12.93818200	44.12222200	71.59671200	1272.04258000	80.36888900	26.54666700	886.86331200	112.73821700	17.02982700	233.16129300	387.04803600	1766.02130700	950.96803800	694.32154900	1.67738600	1595.09310300	22.89333300	166.03417600	0.35333300	4.00617100	0.00000000	NA	0.75784400	0.79532200	1.62579700	-0.62162500	-0.16587700	0.84899500	-0.36738200	0.13579800	-0.51955200	-0.43286300	0.30062700	-0.70525500	0.33740900	-0.28969200	1.83239600	-0.24421800	1.63615600	0.55888100	-0.87453000	1.17897300	-0.67477800	0.66078700	-0.45658700	-0.66513000	-0.41790000	NA	-0.16094100	-0.46982900	1.32660200	1.69150400	-0.05711700	-0.44561600	-0.44846700	NA	NA	NA	NA	NA	NA	NA
10DGo072	2010	lowland	Doettingen	4	0.25726900	46	11	88	8.98924700	8.84632700	42.22365600	61.11715000	1013.42421900	88.86236600	30.62150500	1071.07059800	96.31041100	12.24095600	207.58119700	184.89200100	1532.79842300	427.34122200	610.23235400	1.74531000	1332.97072700	10.33978500	55.03793500	0.17849500	6.92411700	6.78960700	NA	0.11901500	0.79532200	0.39506900	-0.63289400	-0.26885500	0.73042600	-0.51944300	-0.32246500	-0.49925400	-0.35841100	0.80221100	-0.73345400	0.08133900	-0.35338900	0.42341800	-0.53561300	0.24994100	0.30032100	-0.84773700	0.68484700	-0.89701900	-0.43402200	-0.48650700	0.29464700	0.47379800	NA	-0.38614300	-0.59035200	0.62807000	0.20406000	0.88482000	-0.56172200	-0.07246200	NA	NA	NA	NA	NA	NA	NA
10DGo074	2010	lowland	Doettingen	1	0.06431700	40	9	96	22.67096800	5.39565300	23.55698900	61.89921500	852.10570400	53.47096800	15.15698900	786.71343700	587.18161100	17.43343300	86.62757300	86.61965200	1467.70541600	132.48270400	303.76412400	2.18708000	550.24802500	13.39354800	32.05256300	0.18064500	4.37852900	0.00000000	NA	-0.64758000	-0.02820300	0.72326300	-0.19050700	-0.35569700	-0.43534100	-0.50809500	-0.60831500	-0.58383700	-0.64096600	0.02792500	0.10916700	0.35899100	-0.65457800	-0.26151600	-0.61694200	-0.53064800	-0.64201600	-0.67347600	-0.79066400	-0.84295700	-0.66073800	-0.48613900	-0.54265300	-0.41790000	NA	-0.71547200	-0.65572800	0.14326600	-0.18522500	-0.03094200	0.21505600	-0.48177200	NA	NA	NA	NA	NA	NA	NA
10DGo075	2010	lowland	Doettingen	6	0.38590300	30	6	40	110.73548400	9.58994300	25.26021500	66.58515600	1389.55231900	39.05591400	14.43871000	980.85071500	1299.00221500	5.05679900	130.83536100	53.21339700	1267.49453300	72.76028600	650.61839600	6.96783400	772.32011300	70.33763400	117.29175900	7.30752700	4.34814800	8.31981900	NA	-1.92523800	-1.26349100	-1.57409500	2.65698700	-0.25014100	-0.32897200	-0.44010100	0.34402100	-0.61828800	-0.65409000	0.55654800	1.33106600	-0.30281100	-0.54449500	-0.49435000	-0.86709100	-0.68875300	0.42450100	1.21233900	-0.37203600	0.16514700	0.18001700	0.73345500	-0.55264600	0.67476500	NA	0.25961700	-0.89522300	-1.85351500	-0.43973600	0.01267300	1.90555200	0.88593600	NA	NA	NA	NA	NA	NA	NA
10DGo076	2010	lowland	Doettingen	0	0.00000000	38	9	78	66.96344100	63.42944800	77.18064500	26.65741300	688.45750500	146.30107500	38.56344100	1083.84967900	386.71841800	152.37216400	234.95720900	84.68549900	1738.40567900	578.23896200	190.63921700	1.50265600	1028.96335300	11.56774200	375.94099700	4.07096800	5.58250900	0.75796500	NA	-0.90311200	-0.02820300	-0.01517300	1.24165400	1.10481800	2.91355300	-1.01946200	-0.89829400	-0.36197800	-0.21330200	0.83700700	-0.23494500	7.57441700	-0.28522000	-0.27499700	-0.27872100	0.64941800	-0.98985500	-0.94345400	0.11176200	-0.87528000	2.73119900	0.17959600	-0.14663700	-0.31835400	NA	-0.55963100	-0.47663200	0.67124300	0.25052500	1.82233000	2.54634500	0.55343700	NA	NA	NA	NA	NA	NA	NA
10DGo077	2010	lowland	Doettingen	19	1.22202600	39	7	87	27.65625000	10.03119100	30.13541700	81.10705100	1196.19507800	110.30208300	25.16666700	967.08901200	208.85591700	7.27548300	175.97492000	109.90842100	1439.58023200	143.80552600	549.61291700	4.54968400	705.00228700	48.20416700	34.41967200	1.00625000	6.06813000	0.00000000	NA	-0.77534600	-0.85172800	0.35404500	-0.02931200	-0.23903600	-0.02450700	-0.22938500	0.00139900	-0.44801400	-0.45807700	0.51907600	-0.54026100	-0.18417400	-0.43209300	-0.09919900	-0.65208300	-0.50067200	0.11392700	0.25847600	-0.49893600	-0.22669100	-0.63739000	-0.34485600	0.01309400	-0.41790000	NA	-0.14677400	-0.53961200	-0.47947200	-0.23109000	0.53241900	-0.27127400	-0.49651400	NA	NA	NA	NA	NA	NA	NA
10DGo078	2010	lowland	Doettingen	20	1.28634400	47	11	82	10.14000000	9.79243500	31.76888900	140.32118200	1538.73636300	58.71333300	23.08888900	1027.60029700	134.29435200	12.54088100	203.69608400	61.20293800	2018.14563100	176.64298300	681.76474600	3.29223900	1216.92629700	27.38888900	80.28390100	0.04444400	5.82965900	0.00000000	NA	0.24678000	0.79532200	0.14892400	-0.59568600	-0.24504500	0.07750700	0.62982600	0.60837000	-0.57130800	-0.49604000	0.68384400	-0.66825200	0.09737700	-0.36306400	-0.43866500	0.07079400	-0.41374100	0.52027100	-0.23753500	0.46609100	-0.59519200	-0.18500900	-0.50944600	-0.06534400	-0.41790000	NA	0.31565600	-0.35621000	0.56577200	-0.68946600	0.52948800	-0.54785400	-0.57843800	NA	NA	NA	NA	NA	NA	NA
10DGo079	2010	lowland	Doettingen	5	0.32158600	38	10	62	34.91555600	8.12007900	29.72888900	70.16419300	1330.13646700	71.21555600	22.01333300	682.67249300	600.12762600	5.49133000	203.01653800	258.58544900	2055.93128800	552.53905100	242.56192500	3.81965400	529.32800400	42.12222200	213.91750300	7.16888900	4.19336100	0.00000000	NA	-0.90311200	0.38356000	-0.67156100	0.20541200	-0.28713200	-0.04989500	-0.38816900	0.23873800	-0.54142900	-0.51569200	-0.25537100	0.13139000	-0.27957600	-0.36475600	0.93704300	0.11800400	0.58138200	-0.83020200	-0.02949100	-0.83010000	-0.33436200	1.13308400	0.70973100	-0.60355900	-0.41790000	NA	-0.38919900	-0.53904100	-0.46825400	1.44027100	-0.51139900	0.11405100	0.30256000	NA	NA	NA	NA	NA	NA	NA
10DGo080	2010	lowland	Doettingen	29	1.86519800	58	14	112	21.24000000	12.90621400	41.45111100	55.38375500	968.39996100	302.95777800	52.47777800	924.29075900	376.21777100	4.59383300	265.74723100	233.83296200	1023.86657600	412.73989300	296.74296900	3.47904900	615.90711100	43.42000000	80.02573900	5.62666700	10.24782300	2.08444200	NA	1.65220400	2.03061000	1.37965100	-0.23677600	-0.16668200	0.68217900	-0.60263600	-0.40224600	0.01242400	0.04092900	0.40253900	-0.25297000	-0.32756700	-0.20854900	0.76452400	-1.17148700	0.21128700	-0.66360500	-0.16384600	-0.66689000	-0.31138700	-0.18755500	0.44581600	1.38788700	-0.14414400	NA	-1.01373000	-0.29715900	1.84620300	0.76032300	0.94304200	-0.26269400	0.13507100	NA	NA	NA	NA	NA	NA	NA
10DGo081	2010	lowland	Doettingen	5	0.32158600	29	6	43	74.30222200	16.12896800	49.02444400	82.87042300	1714.31668900	104.67333300	28.60888900	904.58393700	2262.61814200	21.01420800	467.08750700	154.72587800	2645.96525700	548.15163500	661.55269500	4.50900800	1566.76359000	70.68444400	113.14244700	4.37555600	3.32902600	2.11922200	NA	-2.05300400	-1.26349100	-1.45102200	1.47894700	-0.08557600	1.15514700	-0.20379800	0.91949200	-0.46146600	-0.39518400	0.34887900	2.98519400	0.55046200	0.29281200	0.21316700	0.85521000	0.56976700	0.45812200	0.24243100	1.12556900	0.17128700	0.13909100	0.23171900	-0.88785800	-0.13957700	NA	0.66256600	-0.30422700	-1.62374300	0.42071300	-0.30588600	2.35173400	-0.02439000	NA	NA	NA	NA	NA	NA	NA
10DGo082	2010	lowland	Doettingen	38	2.44405300	52	10	63	16.01333300	14.76686600	41.72000000	262.29975100	1295.07584800	152.74222200	28.84222200	558.81338200	393.88211700	18.89998000	477.61750000	174.72079300	2187.15904500	433.47258200	738.52152700	3.39492400	2122.44510800	111.95777800	289.37108100	14.42000000	2.82935600	8.86596700	NA	0.88560900	0.38356000	-0.63053700	-0.40577600	-0.11985500	0.69897200	2.39976300	0.17661200	-0.34658400	-0.39092000	-0.59263100	-0.22264800	0.43741000	0.31903300	0.35252700	0.28196400	0.26617300	0.69478800	-0.19703000	2.17308400	0.90196500	1.87731800	1.95058300	-1.05221000	0.74649200	NA	1.07263200	0.46544200	0.47878800	-0.12393100	-1.00248500	-0.15598700	1.68955400	NA	NA	NA	NA	NA	NA	NA
